Date,Comment,CF,SPAN,REP_RATE,POWER,Sens,Res,Interval,SAMPLINGS_NUMBER,Concentration [ppm],Concentration [mol/L]=[M],Wavelength
2023_05_04_13_25_22_738778,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,93.54750180244446,1,0.6149924394366284,1.757121255533224e-05,1579.9900199600756
2023_05_04_13_25_24_692888,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,95.50161242485046,1,1.0377997415494657,2.9651421187127592e-05,1579.9900199600756
2023_05_04_13_25_26_458803,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,97.26752758026124,1,1.3452959612676414,3.843702746478975e-05,1579.9900199600756
2023_05_04_13_25_28_427197,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,99.23592138290404,1,0.922488659155081,2.6356818833002315e-05,1579.9900199600756
2023_05_04_13_25_30_396921,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,101.20564556121826,1,-0.6918664943663078,-1.976761412475165e-05,1579.9900199600756
2023_05_04_13_25_32_364772,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,103.17349600791933,1,0.3459332471831539,9.883807062375826e-06,1579.9900199600756
2023_05_04_13_25_34_329309,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,105.138032913208,1,1.4606070436621645,4.173162981891899e-05,1579.9900199600756
2023_05_04_13_25_36_299379,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,107.10643887519836,1,-0.3843702746479937,-1.0982007847085534e-05,1579.9900199600756
2023_05_04_13_25_38_268912,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,109.07763600349426,1,0.9609256866197823,2.7455019617708066e-05,1579.9900199600756
2023_05_04_13_25_40_237498,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,111.04622197151184,1,0.6918664943661734,1.9767614124747813e-05,1579.9900199600756
2023_05_04_13_25_41_986852,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,112.79557609558104,1,1.4990440711270043,4.2829830603628695e-05,1579.9900199600756
2023_05_04_13_25_43_956873,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,114.76559710502625,1,1.2299848788732568,3.514242511066448e-05,1579.9900199600756
2023_05_04_13_25_45_926733,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,116.73545742034912,1,0.7687405492958528,2.1964015694167223e-05,1579.9900199600756
2023_05_04_13_25_47_895386,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,118.70410990715028,1,-1.2299848788735297,-3.5142425110672274e-05,1579.9900199600756
2023_05_04_13_25_49_645553,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,120.45427680015564,1,1.076236769014167,3.0749621971833344e-05,1579.9900199600756
